benchmark,onnx_file,vnnlib_file,ground_truth,n_sat,n_unsat,n_timeout,n_unknown,n_error,dissenting_tools,source_tools
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_0_RSPLITTER_cifar_biasfield_vnncomp2022_prop_0.onnx,cifar_biasfield_vnncomp2022_prop_0.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_1.onnx,cifar_biasfield_vnncomp2022_prop_1.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_11.onnx,cifar_biasfield_vnncomp2022_prop_11.vnnlib,sat,2,0,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_11_RSPLITTER_cifar_biasfield_vnncomp2022_prop_11.onnx,cifar_biasfield_vnncomp2022_prop_11.vnnlib,sat,2,0,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_12.onnx,cifar_biasfield_vnncomp2022_prop_12.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_12_RSPLITTER_cifar_biasfield_vnncomp2022_prop_12.onnx,cifar_biasfield_vnncomp2022_prop_12.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_14.onnx,cifar_biasfield_vnncomp2022_prop_14.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_14_RSPLITTER_cifar_biasfield_vnncomp2022_prop_14.onnx,cifar_biasfield_vnncomp2022_prop_14.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_15.onnx,cifar_biasfield_vnncomp2022_prop_15.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_15_RSPLITTER_cifar_biasfield_vnncomp2022_prop_15.onnx,cifar_biasfield_vnncomp2022_prop_15.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_16.onnx,cifar_biasfield_vnncomp2022_prop_16.vnnlib,unknown,0,0,4,2,0,,
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_16_RSPLITTER_cifar_biasfield_vnncomp2022_prop_16.onnx,cifar_biasfield_vnncomp2022_prop_16.vnnlib,unknown,0,0,4,2,0,,
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_17.onnx,cifar_biasfield_vnncomp2022_prop_17.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_17_RSPLITTER_cifar_biasfield_vnncomp2022_prop_17.onnx,cifar_biasfield_vnncomp2022_prop_17.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_18.onnx,cifar_biasfield_vnncomp2022_prop_18.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_18_RSPLITTER_cifar_biasfield_vnncomp2022_prop_18.onnx,cifar_biasfield_vnncomp2022_prop_18.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_19.onnx,cifar_biasfield_vnncomp2022_prop_19.vnnlib,unsat,0,4,1,1,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_19_RSPLITTER_cifar_biasfield_vnncomp2022_prop_19.onnx,cifar_biasfield_vnncomp2022_prop_19.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_1_RSPLITTER_cifar_biasfield_vnncomp2022_prop_1.onnx,cifar_biasfield_vnncomp2022_prop_1.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_2.onnx,cifar_biasfield_vnncomp2022_prop_2.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_20.onnx,cifar_biasfield_vnncomp2022_prop_20.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_20_RSPLITTER_cifar_biasfield_vnncomp2022_prop_20.onnx,cifar_biasfield_vnncomp2022_prop_20.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_21.onnx,cifar_biasfield_vnncomp2022_prop_21.vnnlib,sat,4,0,1,1,0,,"alpha_beta_crown,nnv,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_21_RSPLITTER_cifar_biasfield_vnncomp2022_prop_21.onnx,cifar_biasfield_vnncomp2022_prop_21.vnnlib,sat,4,0,1,1,0,,"alpha_beta_crown,nnv,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_22.onnx,cifar_biasfield_vnncomp2022_prop_22.vnnlib,unknown,0,0,4,2,0,,
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_22_RSPLITTER_cifar_biasfield_vnncomp2022_prop_22.onnx,cifar_biasfield_vnncomp2022_prop_22.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_24.onnx,cifar_biasfield_vnncomp2022_prop_24.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_24_RSPLITTER_cifar_biasfield_vnncomp2022_prop_24.onnx,cifar_biasfield_vnncomp2022_prop_24.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_25.onnx,cifar_biasfield_vnncomp2022_prop_25.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_25_RSPLITTER_cifar_biasfield_vnncomp2022_prop_25.onnx,cifar_biasfield_vnncomp2022_prop_25.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_26.onnx,cifar_biasfield_vnncomp2022_prop_26.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_26_RSPLITTER_cifar_biasfield_vnncomp2022_prop_26.onnx,cifar_biasfield_vnncomp2022_prop_26.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_28.onnx,cifar_biasfield_vnncomp2022_prop_28.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_28_RSPLITTER_cifar_biasfield_vnncomp2022_prop_28.onnx,cifar_biasfield_vnncomp2022_prop_28.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_29.onnx,cifar_biasfield_vnncomp2022_prop_29.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_29_RSPLITTER_cifar_biasfield_vnncomp2022_prop_29.onnx,cifar_biasfield_vnncomp2022_prop_29.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_2_RSPLITTER_cifar_biasfield_vnncomp2022_prop_2.onnx,cifar_biasfield_vnncomp2022_prop_2.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_31.onnx,cifar_biasfield_vnncomp2022_prop_31.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_31_RSPLITTER_cifar_biasfield_vnncomp2022_prop_31.onnx,cifar_biasfield_vnncomp2022_prop_31.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_34.onnx,cifar_biasfield_vnncomp2022_prop_34.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_34_RSPLITTER_cifar_biasfield_vnncomp2022_prop_34.onnx,cifar_biasfield_vnncomp2022_prop_34.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_36.onnx,cifar_biasfield_vnncomp2022_prop_36.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_36_RSPLITTER_cifar_biasfield_vnncomp2022_prop_36.onnx,cifar_biasfield_vnncomp2022_prop_36.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_37.onnx,cifar_biasfield_vnncomp2022_prop_37.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_37_RSPLITTER_cifar_biasfield_vnncomp2022_prop_37.onnx,cifar_biasfield_vnncomp2022_prop_37.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_4.onnx,cifar_biasfield_vnncomp2022_prop_4.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_40.onnx,cifar_biasfield_vnncomp2022_prop_40.vnnlib,sat,3,0,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_40_RSPLITTER_cifar_biasfield_vnncomp2022_prop_40.onnx,cifar_biasfield_vnncomp2022_prop_40.vnnlib,sat,3,0,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_41.onnx,cifar_biasfield_vnncomp2022_prop_41.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_41_RSPLITTER_cifar_biasfield_vnncomp2022_prop_41.onnx,cifar_biasfield_vnncomp2022_prop_41.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_43.onnx,cifar_biasfield_vnncomp2022_prop_43.vnnlib,unknown,0,0,4,2,0,,
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_43_RSPLITTER_cifar_biasfield_vnncomp2022_prop_43.onnx,cifar_biasfield_vnncomp2022_prop_43.vnnlib,unknown,0,0,4,2,0,,
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_45.onnx,cifar_biasfield_vnncomp2022_prop_45.vnnlib,sat,2,0,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_45_RSPLITTER_cifar_biasfield_vnncomp2022_prop_45.onnx,cifar_biasfield_vnncomp2022_prop_45.vnnlib,sat,2,0,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_46.onnx,cifar_biasfield_vnncomp2022_prop_46.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_46_RSPLITTER_cifar_biasfield_vnncomp2022_prop_46.onnx,cifar_biasfield_vnncomp2022_prop_46.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_49.onnx,cifar_biasfield_vnncomp2022_prop_49.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_49_RSPLITTER_cifar_biasfield_vnncomp2022_prop_49.onnx,cifar_biasfield_vnncomp2022_prop_49.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_4_RSPLITTER_cifar_biasfield_vnncomp2022_prop_4.onnx,cifar_biasfield_vnncomp2022_prop_4.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_50.onnx,cifar_biasfield_vnncomp2022_prop_50.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_50_RSPLITTER_cifar_biasfield_vnncomp2022_prop_50.onnx,cifar_biasfield_vnncomp2022_prop_50.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_52.onnx,cifar_biasfield_vnncomp2022_prop_52.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_52_RSPLITTER_cifar_biasfield_vnncomp2022_prop_52.onnx,cifar_biasfield_vnncomp2022_prop_52.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_60.onnx,cifar_biasfield_vnncomp2022_prop_60.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_60_RSPLITTER_cifar_biasfield_vnncomp2022_prop_60.onnx,cifar_biasfield_vnncomp2022_prop_60.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_63.onnx,cifar_biasfield_vnncomp2022_prop_63.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_63_RSPLITTER_cifar_biasfield_vnncomp2022_prop_63.onnx,cifar_biasfield_vnncomp2022_prop_63.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_64.onnx,cifar_biasfield_vnncomp2022_prop_64.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_64_RSPLITTER_cifar_biasfield_vnncomp2022_prop_64.onnx,cifar_biasfield_vnncomp2022_prop_64.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_65.onnx,cifar_biasfield_vnncomp2022_prop_65.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_65_RSPLITTER_cifar_biasfield_vnncomp2022_prop_65.onnx,cifar_biasfield_vnncomp2022_prop_65.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_66.onnx,cifar_biasfield_vnncomp2022_prop_66.vnnlib,unknown,0,0,4,2,0,,
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_66_RSPLITTER_cifar_biasfield_vnncomp2022_prop_66.onnx,cifar_biasfield_vnncomp2022_prop_66.vnnlib,unknown,0,0,4,2,0,,
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_69.onnx,cifar_biasfield_vnncomp2022_prop_69.vnnlib,unsat,0,3,2,1,0,,"alpha_beta_crown,pyrat,rover"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_69_RSPLITTER_cifar_biasfield_vnncomp2022_prop_69.onnx,cifar_biasfield_vnncomp2022_prop_69.vnnlib,unsat,0,2,2,2,0,,"alpha_beta_crown,pyrat"
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_70.onnx,cifar_biasfield_vnncomp2022_prop_70.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_70_RSPLITTER_cifar_biasfield_vnncomp2022_prop_70.onnx,cifar_biasfield_vnncomp2022_prop_70.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_8.onnx,cifar_biasfield_vnncomp2022_prop_8.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,cifar_biasfield_vnncomp2022_cifar_bias_field_8_RSPLITTER_cifar_biasfield_vnncomp2022_prop_8.onnx,cifar_biasfield_vnncomp2022_prop_8.vnnlib,unsat,0,1,3,2,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_0_0.03.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_0_0.05.vnnlib,sat,2,0,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_10_0.03.vnnlib,unsat,0,5,0,1,0,,"alpha_beta_crown,cora,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_10_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_11_0.03.vnnlib,unsat,0,5,0,1,0,,"alpha_beta_crown,cora,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_11_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_12_0.03.vnnlib,unsat,0,5,0,1,0,,"alpha_beta_crown,cora,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_13_0.03.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_14_0.03.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_1_0.05.vnnlib,sat,4,0,1,1,0,,"alpha_beta_crown,nnv,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_2_0.05.vnnlib,sat,1,0,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_3_0.05.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_4_0.03.vnnlib,unsat,0,3,0,3,0,,"alpha_beta_crown,nnenum,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_4_0.05.vnnlib,sat,2,0,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_5_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_6_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_7_0.03.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_7_0.05.vnnlib,sat,1,0,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_8_0.05.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4.onnx,mnist_fc_vnncomp2022_prop_9_0.03.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_0_0.03.onnx,mnist_fc_vnncomp2022_prop_0_0.03.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_0_0.05.onnx,mnist_fc_vnncomp2022_prop_0_0.05.vnnlib,sat,2,0,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_10_0.03.onnx,mnist_fc_vnncomp2022_prop_10_0.03.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_10_0.05.onnx,mnist_fc_vnncomp2022_prop_10_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_11_0.03.onnx,mnist_fc_vnncomp2022_prop_11_0.03.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_11_0.05.onnx,mnist_fc_vnncomp2022_prop_11_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_12_0.03.onnx,mnist_fc_vnncomp2022_prop_12_0.03.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_13_0.03.onnx,mnist_fc_vnncomp2022_prop_13_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_14_0.03.onnx,mnist_fc_vnncomp2022_prop_14_0.03.vnnlib,unsat,0,3,0,3,0,,"alpha_beta_crown,nnenum,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_1_0.05.onnx,mnist_fc_vnncomp2022_prop_1_0.05.vnnlib,sat,4,0,1,1,0,,"alpha_beta_crown,nnv,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_2_0.05.onnx,mnist_fc_vnncomp2022_prop_2_0.05.vnnlib,sat,1,0,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_3_0.05.onnx,mnist_fc_vnncomp2022_prop_3_0.05.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_4_0.03.onnx,mnist_fc_vnncomp2022_prop_4_0.03.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_4_0.05.onnx,mnist_fc_vnncomp2022_prop_4_0.05.vnnlib,sat,2,0,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_5_0.05.onnx,mnist_fc_vnncomp2022_prop_5_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_6_0.05.onnx,mnist_fc_vnncomp2022_prop_6_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_7_0.03.onnx,mnist_fc_vnncomp2022_prop_7_0.03.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_7_0.05.onnx,mnist_fc_vnncomp2022_prop_7_0.05.vnnlib,sat,1,0,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_8_0.05.onnx,mnist_fc_vnncomp2022_prop_8_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_9_0.03.onnx,mnist_fc_vnncomp2022_prop_9_0.03.vnnlib,unsat,0,3,0,3,0,,"alpha_beta_crown,nnenum,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_0_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_10_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_11_0.03.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_12_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_13_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_14_0.03.vnnlib,unsat,0,3,0,3,0,,"alpha_beta_crown,nnenum,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_14_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_1_0.03.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_3_0.03.vnnlib,unsat,0,5,0,1,0,,"alpha_beta_crown,cora,nnenum,pyrat,rover"
